"RelPath","Size","Hash"
".venv/Lib/site-packages/scipy/spatial/tests/data/pdist-spearman-ml.txt","3042","BE98017CC96B5141FE9D89672EA9BF32CF8C223AE03A53425BE4D6F02E186A7D"
".venv/Lib/site-packages/scipy/spatial/tests/data/random-bool-data.txt","6100","B327511BD68BE821FD8BBF8DB795F698DC900ECBBD382D5F6D40FE31176DE5B7"
".venv/Lib/site-packages/scipy/spatial/tests/data/random-double-data.txt","75100","39C9AC28949B8BF798EB995DE748806ADA1D4B3C3637115F0C92031F1D253A94"
".venv/Lib/site-packages/scipy/spatial/tests/data/random-int-data.txt","10366","B1A1D890AD02311CD5EFC455D7CB54188178B8A4253AA90DE1C116A83E209C5C"
".venv/Lib/site-packages/scipy/spatial/tests/data/random-uint-data.txt","8811","6816C4B75B6575722F02F90331B4ABF5675D9315ED3136B4E50ABC8F8B39E421"
".venv/Lib/site-packages/scipy/spatial/tests/data/selfdual-4d-polytope.txt","507","C7E73FB0333C6A54F075A8FBBD8BC601012C8EB83A9F92F2706AEB3D1E1D958D"
".venv/Lib/site-packages/scipy/stats/tests/data/studentized_range_mpmath_ref.json","30737","648011C3A3264A64243E998B286BAB9C5FD6C5C66A4315099A0A15B28A132485"
".venv/Lib/site-packages/scipy-1.16.1.dist-info/LICENSE.txt","46756","564D63DBEF2EF3EB1DEC94908966D3EDF5F11C487EE2CF2BAF8BF3FAEF01BDD9"
".venv/Lib/site-packages/setuptools/command/launcher manifest.xml","628","C652DB8D6AC1D35B4A0B4FA195590E2A48923DBCCC9A5D9E38FB49FEE7029DB1"
".venv/Lib/site-packages/setuptools-65.5.0.dist-info/entry_points.txt","2740","DEC880BB89189B5C9B1491C9EE8A2AA57E53016EF41A2B69F5D71D1C2FBB0453"
".venv/Lib/site-packages/setuptools-65.5.0.dist-info/top_level.txt","41","77DC8BDFDBFF5BBAA62830D21FAB13E1B1348FF2ECD4CDCFD7AD4E1A076C9B88"
".venv/Lib/site-packages/six-1.17.0.dist-info/top_level.txt","4","FE2547FE2604B445E70FC9D819062960552F9145BDB043B51986E478A4806A2B"
".venv/Lib/site-packages/sounddevice-0.5.2.dist-info/top_level.txt","43","E31FFD20949631BE92B5B1C17BE8DB1D60B57097FFBA7850C3168C060847FCBE"
".venv/Lib/site-packages/tqdm/completion.sh","946","8FBF4A6D29A9223FC4D758DF4DF057AC69D44F3297569435BC6550BECC83465E"
".venv/Lib/site-packages/tqdm-4.67.1.dist-info/entry_points.txt","39","45E2421FB522DD9CA1E8CD7A1383A1B19D6853B5AD31709F6EDA3206118EDBD6"
".venv/Lib/site-packages/tqdm-4.67.1.dist-info/top_level.txt","5","34B89424D7E673D02DD79B3B254462C2FA8C123522F46E4F30646B98C6333523"
".venv/Lib/site-packages/tzdata-2025.2.dist-info/top_level.txt","7","30EE90A82D3146B37AEC687DC54FE732669DC015656333CD92AFE1E2062ECDA4"
".venv/Lib/site-packages/_sounddevice_data/portaudio-binaries/README.md","974","B3CB053566B6F38C38BDF4822E53F8F8A2A377E05C503FDD69C52E5D1C6C104C"
".venv/Scripts/activate.bat","1018","72146F5AA7A2ECEF90B2ACC90B92DF625B3C59BAA3F5D1E84D83904BE069E300"
".venv/Scripts/Activate.ps1","26199","00691B42B68B2B6A518C6AB283E6F0F7F35827FB1D6E054AFCB0AA198828C802"
".venv/Scripts/deactivate.bat","393","FB53ED45866FEE40F01C907C1F67555A399F98361722D89120D05A2580E9E563"
".vscode/extensions.json","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
".vscode/launch.json","281","25ECB25F8BDAB674D5EDB0A6A9B9851129517A4460A6CD5D2D7140B30DB5D33B"
".vscode/settings.json","39","286AB15B18B84ADB01936F4123771099BEF3473D9FA06511F62479DFE4A98307"
".vscode/tasks.json","1196","3F5F64D2979624AD6FAB1675C7CE4B37C77A72F68B13463A9CF6D1D132419597"
"config/color.php","502","3E8EC168E669D41430C8B6B79303CE53213E64CB9D0CFA5ED44DC235F79EFE7F"
"css/base.css","4771","C00D73057D4A915C78C7488661C7ACE4B333EA6AD7EA0EB0F8B83B6E6C393BF8"
"css/header.css","19226","03293BDB7B90E7496867B6A6419749E8381CCEDE21F3E16F53C8487EFAC12975"
"css/main.css","27844","92EB9BBD6BC50F61A8BCF707EFF16841A8172FC2E2A0AA9A60484D72DE949529"
"css/product.css","1536","4F1762ACDCA765D9507DD2D990D5ACF4580E8C0FE0F884395B0C66454D5AEBB1"
"css/components/button.css","4628","297260A9E2FB1DC12AEB00FB26BFCF6DA9EC29B012A8B7B92C70BFA5F720AF8F"
"css/components/filter.css","8793","FD2E411A0CC6B3A00D89733C17BE908C40C74BBE259A1F450681E4D3641FB0C2"
"css/components/md3-overrides.css","2004","1C8880AEFC10B9CCC46BCD5730592BB523B8A6A343F42C5855DB1440B48644F3"
"css/components/modal.css","1421","8E6DEE63B069B015FDD181D8C6EED5E8E6FCAD014D8E256AEE2D3856D54A4B2A"
"css/components/pill.css","1819","E2B3EE2B69ABBB2AD50FF37AE4352214EFB062B080C36B57DCEB18E220CC5AFC"
"css/components/themes.css","4969","9554C369FC5A333A8035FC3CF3B31C71B8D4B115C8D861CF4B4469DEC1805626"
"css/components/cards/base.css","8088","0B844A25EFC6BE6AA8B0BB3A65F1A3A9A92D70FA78A86DFD0968FB7A101003AF"
"css/components/cards/layout.css","2168","A26D85E93001D853A76EE547202CED4ED3B875426962BE57332809046D51804B"
"css/components/cards/responsiveness.css","1033","0E6722DB3A4E466C81907C6DC02CC73C4DE89A000D051BAC058355E4F54958BD"
"css/pages/product.css","2424","8C56BD3126042635226593309B0BE42A9F59944D5967A88A166029DA554CB775"
"db/sportswh_dump.sql","145730","D9DAB157B154FF133AED3DDDAFCE65A04C63F264F3BAD6B3DED86EBAED5227A1"
"db/sportswh_dump_sanitized.sql","72378","288E97DD19073BEB4923EE994980F3F697EB0007786128029673BA769AA856EE"
"db/sportswh_seed.sql","378","3428F37A2201902508F93135864AB190B1BB470EE0F7882EBEB2EC45EB1CD9E0"
"docs/ai-usage.md","1700","C1E9D6CEE9C5230C929FCF0025E1F617860F45A2254533EA64A3079F37C80ACC"
"docs/Category-Sync-Runbook.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"docs/ai-context/2025-8-17-Mixed-Aspect-Ratio_Product_Cards_and_Detail_View.md","9740","A8DC9A66E5BF6DD7BCA441D207CB87DC3E6C868465F185A6D4AFEFB99AFBD919"
"docs/ai-context/content-planning-document.md","3230","83885756CBD47178AF2472E6B487CF48EC02F805EC88457408146D962F26B0A3"
"docs/ai-context/ddl.md","3378","44C9AD973174CF480CA27D4B295AAD38B84E34C1BF42B0B82015EA2AF89CD9CD"
"docs/ai-context/MASTER.md","6636","A2FE0874F7A05202E2CE88B6F31AA53ADFF5060E78CDCB2DDDD9EA91668C1FBB"
"docs/ai-context/pack-a.md","3147","969EB99B8F5A3CC70F91CB7E2D0A27D85085A2964E892A4759AA2CB398B93B2C"
"docs/ai-context/site-structure.md","21383","B8AA34D5B89A95FE9AA135E2394DFF14749B35F78A6E329B40479EE845E3BB2C"
"inc/catalog-query.php","14142","D05BA16B1319303F9C18E309E34FB4A03C4B17AE6CD4679B99DE0CD21CD2E9B7"
"inc/color-groups.php","999","5342DDB6D22108A5176F9225B0F6F46EB7AA6A8AECC50E248521DBBB93AC5FA6"
"inc/color-normalize.php","1328","0D3752E771FA9C6BF0757597EB9D688AA78439F37841C360AD155E035D76AAFB"
"inc/color-where.php","2903","A711781B7FC25CF6F7872940DEB7C8C961D5EFF50BE4040A8691FEDCD02CAB23"
"inc/env.php","1154","6606C83D2D67D7D322CA051B8A54A939BB103C344C90A73A09DF916F1A43881C"
"inc/filter-ui.php","1793","557856D85A6CB12AE5EE6E1D703404029B4984942A74E819C893344120F20773"
"inc/footer.php","45120","F7B10D93AECE7C3794612A5C89172CE3132E16BBF46089355B0F7A89570F0309"
"inc/head.php","1733","048312ECC42E9704979D29FF16F246513F864B07219B801C2630C9C3D9766191"
"inc/header.php","15345","1BB9BFD11C56833AD3EB9434A6ECB4D4D10280B2EAA2A8B7A72325805EC76508"
"inc/hero.php","8635","5D5C9CDEB29C2447875EAAE9BE48B7DDE573E34CE4C3468BC7D1B1F7F0842F51"
"inc/image-headroom.php","1104","CC5CD7C6CC2781E65E5649EE0B2091FE5A1213FD195F1C3574722E886378CD1F"
"inc/image-picker.php","1888","025D2913D234FD5B463DA5EE9AF0BCBB90134ABF23ED40F8FC9C2EA710FFEB9A"
"inc/site-config.php","10899","4D99FB1CAE494A52049AC9DF26022D17CE9152CF18094DEA6D13E372167F5190"
"inc/url.php","409","0A35937A686DC046916AB0D80275358DD8373467387413F81661001DEAA4A3E9"
"inc/cards/product-grid.php","12521","E0165D77A07678A458103B9AE07A60720473A5A436B4920F0D5AAD56FBD18592"
"inc/cards/utils.php","11008","AD9FE205F746C4223F5554F3039A8AF1E2C63CA951A561FD5C31E349EA53EF8F"
"inc/filters/color-facets.php","9912","7DDD3C8F47E18A0508DC02007128CCC059AD18BBA3D4C4D4EF6E3D2C0178FBFB"
"inc/sidebar/layout.php","990","428DAC7EBD3F5FAB76A2D306B3C28E3E6E642F3908A078F6E410D1F24B9BD31A"
"inc/sidebar/adidas/carousel-bundle-hero.php","3410","F38B968F5AA123481874B9D30E05178C25C412DFE67C4894B4A4AEBC80F7086B"
"inc/sidebar/adidas/hyperglam.php","5735","A0667AB2227920BF5B264197FD0FCF015D627049A3690D5402970B8C6BA11A0E"
"inc/sidebar/adidas/jennie.php","5318","49F0E0F3BB49EBDB41394657FB224846F9A6AB5281CA95B70D58D5F24DFB217F"
"inc/sidebar/adidas/kids.php","3281","CC4F532D5954936C67A487F5CFCB71AEA6290C632FEF6D384857FF30FCCDE218"
"inc/sidebar/adidas/mens.php","2675","6E8C1A23B4A3D7783F733A58F03F6D6B594D6015CE6B7BD41F5839DF4014A28D"
"issues/bug-home-runtime.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"js/dark-mode.js","338","65E9B1C75F150BD4D266120B086914B7222C903A76B0336ED575F96C3522E2F4"
"js/filter-ui.js","6553","097416C639C80D6948D5C950E0AAC8064BF2E39A6C35E9377D1934FD6576AD21"
"js/image-lazy.js","563","4046670C6A7EFFC0AC0040A60A422CBB57F076FFF610FD5282AD40B17BDE5956"
"js/orientation-utils.js","1347","AB87209AACBBCF81EA495ED481C2E1DD83FB816B37749B7EE9E35F8918E4226A"
"js/site-ui.js","9629","DDF2EACCF16E1C0062D0336E2B0465D564E4647447DC90B9DEB36191FF9C6B64"
"online_website/.htaccess","765","BBD22FF873A580B28663B137802F578D119F8F87DAEE01412B647E3B4711F1A4"
"online_website/category.php","2174","F41765E4DC6021B337F1981626B84733E2A56363D9660396924DD4056C002263"
"online_website/contact-form.php","2576","3563B04CFDA5919707AD8043FFC762436A9C769C156E4DB7DD25BAE240D54A73"
"online_website/db.php","721","0293253763F6B39F468E3647B15D674AAAA8B44C223E6BFE42000B629E82EEDD"
"online_website/demo-cards.html","4920","5E9033CAAFDEA7DC60AE5FF899EA57130A6F411F31BE1E7A8AB1B19A8FB863F2"
"online_website/dialog-controller.js","608","BDAD70CD5D16EA3A438247CB997E8C4AE220ED54513F9B77714A33F41AFD61AB"
"online_website/dialog.php","278","3F4A2A1E77E94248CC53D166C32E6B596621F5CBB4BA6D0B572CF146CA919653"
"online_website/docker-compose.yml","779","F2FD6F463AD1065E0EB7A48FCAC3669E82C63AC8061A8F1873BB2E617176685B"
"online_website/example.php","183","2B8A4510C51F03F6E90A8FD876DA11826F11A456B0C55A3AC6BAB0D1526E3DA7"
"online_website/headroom.csv","39771","226387556DAECF665CCA15EF83AE83D18F71C258E26B546FDA122832E72A19DA"
"online_website/headroom_v2.csv","31280","8A642C651F4375C8295047102C9EE85E7E95C42F3BA457B18F9948185D09B975"
"online_website/hello.html","84","0DFFE31FC49496C8B084A053865260DF1F9B6D78372D9ABC21C071519439691C"
"online_website/image-list.txt","28092","C49E19E13BAE942A727E28631BE02655A5E19D6C16BAE8A26A1068C05A0FE50C"
"online_website/index.php","17391","0AB02D9B00F2411F8666C6A8C20CCEE2BADA0C1E226096BE15E7EF7891F5089C"
"online_website/layout.php","1095","D65D5A7F80A304C1CDFA244335ED2CF8AC464F003504036CDCF83B29C7861E6A"
"online_website/pane-controller.js","991","764AE4A0B9A9F6696AFFB02E67214D097260E154E857EEE7F2894AB6118DE498"
"online_website/product.php","5646","ECC154DDDD51B0725B11F4093E8BAF6523008D75700F9E1E7E1BBA66830CF6D5"
"online_website/project-tree.txt","43808","236D4249A5484A22C043C8FD07A95B6BC72125D6C53DCD16B668069BAA87CEAA"
"online_website/project_filelist.csv","40057","B4C011FAFE5A563C9892D0C199472005FD5F8E0C4D32D590D20DE73536A205E3"
"online_website/README.md","18649","363799B288B9D4BB5D205B018F50B13704D0E06F4B1C7A14F518AFD5930AC10B"
"online_website/script.js","2315","B0FB667DF8CAB04CC25EBDD76D550472C6127F904D943382B71D456B9F20E285"
"online_website/search.php","1363","5F07DB7DA725AAA9EB7A0CBA7C3DBA8FB0604A48C555C73FAF8E18262BD2DB6C"
"online_website/site-structure.txt","20709","915AF521F6E1E7D9E85AEF672A7679B5287F78A1EFA64DDADE61839ECDE8D6CC"
"online_website/test_db.php","276","04E2029ED3A869E701D77CDD8197F53358C64BBA81812008CFAFB096F7ECC2F2"
"online_website/verify.php","1803","D06A5E4D0D340684E459CC0738C7B5FD32E8592DC43F55542DAC3FEBCF76C5FF"
"online_website/_image-system_manifest.csv","5392","E5F4DAD17BAF9D6176C48A1194C539B22DE09B224BD71AF4970ED9056A891BF9"
"online_website/_project_filelist.csv","48809","D9651B7A2370B6D88DD11CD839FAF8569CDBA4BB97F3E3B2002EAE327B4EC9DC"
"online_website/_project_files.txt","22835","CE5FD89853817F6E7131B5165A80E6918EA2066837AC5CF8E30AC237DEDDDB66"
"online_website/.devcontainer/php-dev.ini","186","1B9F0C6B2964999A4352DEA2B73774B1E669A67D708E68544D23A30D4692F97F"
"online_website/config/color.php","487","2D0DD6718CA36B49A978260228974DD5F83D675F38E4531ADD78B8507CE8F0A9"
"online_website/css/base.css","4610","6814011798851BDAE61C3EDABC5C88949D3BA341B2F02A296849115C2F4D5E0C"
"online_website/css/header.css","18540","0E3133497265D652204EE7C56F30D474FB26347739E13FFA28FB1100217A98EC"
"online_website/css/main.css","26925","6D4800865D88365BE51DB82DAE35ABCFB5085EB6BF31904D07B11FB3D0B49133"
"online_website/css/product.css","1519","EA664E85882DDC000CA3D01A34FDC7A5431E07BCF0A2EF1E22D55ABD6C2CA01A"
"online_website/css/components/button.css","4449","17EA5AC7C329684F9B2ED55DC6AF6AD61192277D92B6B3F2C744C5364283A06E"
"online_website/css/components/filter.css","8467","00EDFA40E697F202814832165CBD351C9AECE11F3EB341EF1A8CFE0BF4E8A7DE"
"online_website/css/components/md3-overrides.css","1931","BB28214FED0FEDF0A3F64549F74A2C6F01F2E1AB7CDFFE14D107DE2B47B0FA11"
"online_website/css/components/modal.css","1400","03533DC4B8DA67B7C1381121EFE794F8194F499D035D21637EE9878AA8E055EC"
"online_website/css/components/pill.css","1744","AD04A10CF106606E117FCB64BDC752AE19CCB9EAC66B5A52D4C09AE1C83AE033"
"online_website/css/components/themes.css","4807","395A6E274C9B31F26E5BC5B4D7E8D2C6C660A07C7DCB75527812E9D26B8D85ED"
"online_website/css/components/cards/base.css","7844","9B039C0E27888B3414BAB5E2A8DABF2F9C876F099F6B92E944DCAFB92E155CA5"
"online_website/css/components/cards/layout.css","2092","3D707120F4A3F11E5637EB2293550233A7477C421CB55FB8FD114397BB708BDC"
"online_website/css/components/cards/responsiveness.css","989","A61BBCBCD9923EF0591C734411225F7BE3FE9A59110CCB014E79CF20D7E0810D"
"online_website/css/pages/product.css","2309","3319309682FE335C0850BF5E6E721F61E07311F682EA65DF4DA28FE6515577E7"
"online_website/db/sportswh_dump.sql","145730","D9DAB157B154FF133AED3DDDAFCE65A04C63F264F3BAD6B3DED86EBAED5227A1"
"online_website/db/sportswh_dump_sanitized.sql","72378","288E97DD19073BEB4923EE994980F3F697EB0007786128029673BA769AA856EE"
"online_website/db/sportswh_seed.sql","365","06DF4A9F5D41FE162EBC0758AD9B09C2B998E5BCD3274E78F0DCC61C0C46B6E1"
"online_website/docs/ai-usage.md","1661","291B9FDB7654A880AD7720D81CC616D252944151421709F8FD8EF3C3220D0632"
"online_website/docs/Category-Sync-Runbook.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/docs/ai-context/2025-8-17-Mixed-Aspect-Ratio_Product_Cards_and_Detail_View.md","9615","E106D6840A7F07105EB995C34B67D6CF132F31F12A34F1E61010D80FCEB84A88"
"online_website/docs/ai-context/content-planning-document.md","3166","9E2B5CB476610D318EE1711CC0D71A4BF16A8F2E8B7C11356FD3D255BA53E137"
"online_website/docs/ai-context/ddl.md","3283","A6ECAC7F309A6CE0EB23CB563EB4C15C6244037E4319E8ADD74A126EE97DBA37"
"online_website/docs/ai-context/MASTER.md","6451","4D0152290F66A9198BD07856D7CDDC12C7CBC3810D88BBD3DB10FB869A3E7DBC"
"online_website/docs/ai-context/pack-a.md","3051","D23F259FA312DA9960CB907CB8058EDF2520BB7149496FE8F035E07645BDA481"
"online_website/docs/ai-context/site-structure.md","20733","E0161635C3F01607E75FC5A0D855D12873FE225A0C565DFCE31BB22E12338E2A"
"online_website/inc/catalog-query.php","13749","BE3788147C8EAC9089337D022A5BD90DF624A34832EC43CAFDA2FB5F097FC744"
"online_website/inc/color-groups.php","967","3A77F5FD7636BFF0A5563E70ABE97C0A28BF877CE9715809274793C02C686B0C"
"online_website/inc/color-normalize.php","1292","4C6BF85AF37FF313948A48798B5E8A5726F48AE914081E22330350A4ACF31063"
"online_website/inc/color-where.php","2821","DD28600F56C765226182B9A7A547CD48254BD3FBAE59934CBB2AF4E84610E161"
"online_website/inc/env.php","1119","BFB670EE78C681386D78F0021412EAA6EDFAF29F4F953E7E33B784653FCB804B"
"online_website/inc/filter-ui.php","1743","D59A5228278B14F6BB9BE6EA5E241A3691F62ACAABFB5CD7CF9B1A47D4139142"
"online_website/inc/footer.php","44560","3E941DA0609C385448CBB1207ECBA2377399AD08FAC9C8264AE6CB0834597CBB"
"online_website/inc/head.php","2124","19376AC245077501933B93A31891DD3179ED82BA4DA007F29236AD53062CB250"
"online_website/inc/header.php","14967","17118F33A8CBA03393A2DEB119B7C0B0058C26A4E3D7C85705F8B7B6E02E2D00"
"online_website/inc/hero.php","8439","D1FDD2B95ACA778EDD2AC7181B287BFE5401E1817083519F000D464E12C7215D"
"online_website/inc/image-headroom.php","1079","C859C4A826BE34F6473CDFD81A60C72C117011930C502875248B95189E4FF7F7"
"online_website/inc/image-picker.php","1840","C21A3868DF4FA61648C2B2AE54EF6F4068DD756113A6F5D8CE59816543120863"
"online_website/inc/site-config.php","10580","55BDFBFE30B1825D4CDADA866B9382948C2D42C7F28D022EE5A657435986D54B"
"online_website/inc/url.php","467","4B7BC98D2015B37211DC3DD893668D49D343A374F4919A7371EB180E28F5DBD5"
"online_website/inc/cards/product-grid.php","12201","9E796377FAC7A232A02D9B9D8E07174FAAB5C0B4D25D9AEEA22B446780A29239"
"online_website/inc/cards/utils.php","10712","E0AC97B2AEC5E6A5B800927AA7AC862CF805671212E45BAAF9191A1EFA150E10"
"online_website/inc/filters/color-facets.php","9658","AF916355D9EC4F691A5AE3AC1C4C5AFD0658968D79138810B8BF7F65F9324311"
"online_website/inc/sidebar/layout.php","963","1B9E9697D24AD524FA62E780F10688FF480F10D0CC2259351CE4D522B9F74825"
"online_website/inc/sidebar/adidas/carousel-bundle-hero.php","3308","78ACCF867B5C797C5C63D2D0E3E165375FD66B06C7C916BF918A6F4DDF2E1FAF"
"online_website/inc/sidebar/adidas/hyperglam.php","5609","EC0E739DC9C68709FAFA3E854A2B043BD667AF4C47A9F20668299CDEA93991A4"
"online_website/inc/sidebar/adidas/jennie.php","5187","3C1F60E1BE0C2F7BF1B2BCB94B5517377C2026F27A198FF38B86CE23292ABA2D"
"online_website/inc/sidebar/adidas/kids.php","3205","1BBA2BA242BD853076C7E76180975DA31100D2657C44C45175A80679E2AA5553"
"online_website/inc/sidebar/adidas/mens.php","2613","CA13132934D01E6F90763B6B7551799F9760F679A65E36A1DA1D5CC82FD89682"
"online_website/issues/bug-home-runtime.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/js/dark-mode.js","327","FA8FC07502D66B16A5DE1C6CA85FE3B1C62AD8413861A845DD53E48FF349C80E"
"online_website/js/filter-ui.js","6352","FAFFBBCC3FA27B44A89E78A373B1B840CCFD0503BD1D006431C8FB2F6A0AE02B"
"online_website/js/image-lazy.js","543","3B3707FA0B37DFCCC5922240D67F8F9401733A975B1492268141EF8131773E1B"
"online_website/js/orientation-utils.js","1301","113D4706380D51B0FE9A83FB4253BC810E3FC2BC23E249E24C601D5B0AB19957"
"online_website/js/site-ui.js","9351","39CB2EA253C072D4C389AF42A25C18CF8CB6B087E22A3F47AECFDDEC0677F787"
"online_website/scripts/color-tag-images.php","14190","5D0D9ACEC9A830482E482369D2EE4D53CAD0CD3793C8C4EEB219999E4BCFABA7"
"online_website/scripts/generate-item-orientations.php","2249","55B13AACBE9473CD9AA55AAB87AA53E1D5DF3C6D498E3CA6415AF6EAE412E2F4"
"online_website/scripts/git-hygiene.bat","2828","E7B05AA6082FD9E5BBE347A5641078ED81DF3B6B7453139C2A50274C52BF8C5C"
"online_website/scripts/git-hygiene.ps1","3580","370C44912CCA3D48E0E2F133E0C2458DA42C5764923F75CAC61C6E10AB37F5EF"
"online_website/scripts/import_orientations.php","4030","B78D2EC0E8F88DB6BB3FD9596762A2EE78E29602ED305179097B2F5685B1246C"
"online_website/scripts/item_orientations.csv","891","5B99191E62650FAE03597327AD30961D84509FBE88E3DEF6BEF4A1832A2D243F"
"online_website/scripts/item_orientations_adidas.csv","69","DE45B700D81B98CF862F442A1C9B7F1571F77162D07054A81D3B92FC530BD65D"
"online_website/scripts/rebuild-image-meta.php","3896","5313857FC85AE2E65E4E67FD1884E4627BB6890AECE8AF9342DA7D982B843846"
"online_website/scripts/run-category-sync.ps1","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/scripts/run-category-sync.sh","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"online_website/scripts/update-orientations.php","4254","71BD27A8C29217AAB1D0FC5A122CCA01EA6D875076C001BA8D36E3820647F36F"
"online_website/sql/category-sync/apply.sql","2318","2C0A0586CC0C9A3F816F165439FD08112FD76B97B8DC0E57E3C14F3A1B11FE1F"
"online_website/sql/category-sync/audit.sql","2195","CD58F86242A83486666A0CC1C089DA97C678D9FB85395487DAE9EB1FAF3DE0D1"
"online_website/sql/category-sync/dry-run.sql","1323","B0736DDD18357B69B6FA5BBA90251DD90B120F29006B03EBBEA669008DDA1819"
"online_website/sql/category-sync/open_in_dbeaver.bat","467","C8044E07A6196FB96BFA64823A86E96F842B2A61131D571E65F436B932C7045F"
"online_website/sql/category-sync/run_all.bat","3769","7D1CD2067CB43B68AC4EE3E8C5B7BC089C1418499913D1CC18E146C952BD44A7"
"online_website/src/assets/sass/main.css","10512","8D3BB23FB6771F87486E7D72E27F931E3B3218BF6329C5D06DFB52E683E5DD9E"
"online_website/tests/local-only/.htaccess","37","18E440D4C98177C47488A2623A2BDCFE34FB67B3C81F55952DF4F1CCC3A31611"
"online_website/tests/local-only/dbtest.php","1384","DFFDA93C05C9BC734D279E79C28D7704BA9B1457E51C1D47F3122ECE9A37DDE3"
"online_website/tests/local-only/phpinfo.php","49","C7E4792F53414681E8514BF946E9C410CA5875D2B7A7F4F3AF28FDB3415613EF"
"online_website/tools/check-base.php","253","A634B62424E39AFBFD427A55AA3EB0F988D3988EF53FE14B5D8BF7B2733783D3"
"online_website/_exports/largest-100.txt","12244","A53DB01F22BA00D5E68D54A847424A536AA448851BF1269EB42C2188600B1394"
"online_website/_exports/site-inventory.csv","4225787","4C478B4991E129A987899B76E6D6C9FA1EBDE60D24C56DE6482E9E8A86A7D265"
"online_website/_exports/site-tree.txt","877327","0FDB80CA1C4F18DAFEB2EE9161CA201E37E2F8D8E0705EB14EB5E629D58646C1"
"online_website/_exports/SportsWarehouse_code-manifest_2025-08-31.csv","7880","0DA741FF479D9C8C3DDBCCCFD0C0D4D462834165F3BE840AA2983A6B9596F607"
"online_website/_exports/SportsWarehouse_file-list_2025-08-31.txt","1586","D1BA51DBD849DCB881ABA184734C8659FE0ED3AAC0A77CA142D60E75E0208A7A"
"online_website/_exports/deploy/sportswh-manifest-20250918-1536.txt","42335","3E499816C76AAA6124B6021A1FD48B1A03C0883B1EB8B5DA3ACCE60473CFBC70"
"online_website/_tools/export-code-with-structure.ps1","2872","D9AD8B481051AD8C8EEA5BDC66D3ECFD83443A1D0336CB5F02720F23EDEADEDD"
"scripts/color-tag-images.php","14600","C6B5A5708346D4395F0A2AF0DF3A9C07332221FAE5436CC67374CFEC69240EA6"
"scripts/generate-item-orientations.php","2327","715D3D572E4D9D6A274EA24FCE66646B198B202E21FACD6502C792D19978ADA6"
"scripts/git-hygiene.bat","2924","69177C7499C4B8FC40B3D0DE654141B8DA4AB6F72057D7352E5DEF0B735F37CE"
"scripts/git-hygiene.ps1","3689","E4A69E5FD09C24907EBEFCF64E0A89CBC13D6930B0AE37FED40841E44364158F"
"scripts/import_orientations.php","4165","D8F755C9C8A85EFF93E939F54B90255444DBA0EC3F270CC9833420D3745BC21C"
"scripts/item_orientations.csv","905","E1BDF699E99B12E4ED8A7310E533551EE621650E3881D14AB6300E6E7033A159"
"scripts/item_orientations_adidas.csv","70","78A3C7E9056F3DE7805C95D975FDF242AE1CEAADB7D8A490645A532908A8A0CC"
"scripts/rebuild-image-meta.php","4030","23AA50C1CFFC8852DF9DFD70337C6C8F0F752F1965C40FAAA96E655172F7BE97"
"scripts/run-category-sync.ps1","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"scripts/run-category-sync.sh","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"scripts/update-orientations.php","4393","B6E5F632D9DDCEAF7B080BF1B3F4DBBC03F7A68585B3D359C755982F3B4A633E"
"sql/category-sync/apply.sql","2401","249E907316E3D540A38ED18F7FEF6D7290DB29CC6CE8AE8A3F724665AAE273AF"
"sql/category-sync/audit.sql","2272","74BF871962370AEA93921FC00A7B72E40DD5B497DD9914E740D42812BCE1CB4B"
"sql/category-sync/dry-run.sql","1369","E5803A10034346E7708F23E908D8474B56B1F3C30767B5E243F096A597251F7D"
"sql/category-sync/open_in_dbeaver.bat","490","2400A5BE2520E19BD63F9481F8AB5EDCB9CC00638033DBC2CAF5EC0773FBE83E"
"sql/category-sync/run_all.bat","3900","D3F01329DF796CCFE2B7D18CD3B6397D42924B4F0562E47FD68B93DDC5DACA34"
"src/assets/sass/main.css","10513","2C7D369DC4F470C891CB67A06D76975741842D983CADDEFA3CE4202C9CF98B69"
"tests/local-only/.htaccess","40","A0C7B6CBDA5854FE78C2E4FD5135A4F36A000FB185CB117E83B1FF61FDA41F2A"
"tests/local-only/dbtest.php","1426","93A6301F2AB0383B0468BA0C18FED4FF646ED8DAACED1560DC5356AC1FF89095"
"tests/local-only/phpinfo.php","53","509E41120EF7DFF8D3D27C8A44C3C391A96117A587FC0BB4C8EDD0CFF7B8FB6C"
